source_code,return_reason,rpi_count
BIGCOMMERCE,Wrong Product,1
CLOUDTAIL,Others,1
CRED,,8
CRED,Incorrect product,2
CRED,"Only product is damaged, shipping box is OK",1
CRED,Return expected on panel,4
FIRSTCRY,,3
FIRSTCRY,Bought By Mistake,2
FIRSTCRY,Do Not Want / Like,1
FIRSTCRY,No Longer Needed,5
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,22
FIRSTCRY,Product Pricing Related Concern,1
FIRSTCRY,Return expected on panel,8
FIRSTCRY,Size Issue,63
FLIPKART,,7
FLIPKART,ACCESSORY_DEFECTIVE,3
FLIPKART,COLOR_SIZE_ISSUE,3
FLIPKART,COLOR_STYLE_ISSUES,1
FLIPKART,CUSTOMER_REMORSE,83
FLIPKART,Damaged Product,1
FLIPKART,DAMAGED_PRODUCT,18
FLIPKART,DEAD_ON_ARRIVAL,1
FLIPKART,DEFECTIVE_PRODUCT,19
FLIPKART,ITEM_NOT_AS_DESCRIBED,5
FLIPKART,MISSHIPMENT,41
FLIPKART,MISSING_ITEM,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,9
FLIPKART,Others,9
FLIPKART,QUALITY_ISSUE,27
FLIPKART,QUALITY_ISSUES,232
FLIPKART,SIZE_FIT_ISSUES,691
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,4
FLIPKART,STYLE_FIT_ISSUE,11
FLIPKART_FA,Return expected on panel,12
JIOMART3P,Return expected on panel,1
LIMEROAD,,3
LIMEROAD,Return expected on panel,22
MAGENTO2,,8
MEESHO,,12
MEESHO,null null,89
MIRRAW,Return expected on panel,1
MYNTRAPPMP,,13
MYNTRAPPMP,Color is different,200
MYNTRAPPMP,Defective product was delivered,91
MYNTRAPPMP,Delivery was delayed ,15
MYNTRAPPMP,Design is different,60
MYNTRAPPMP,Different product,1
MYNTRAPPMP,Different product was delivered,67
MYNTRAPPMP,Different shade/color/size,7
MYNTRAPPMP,Found a better price on Myntra,46
MYNTRAPPMP,Found a better price outside Myntra,30
MYNTRAPPMP,Generic Return Reason,14
MYNTRAPPMP,I did not like the fit,1166
MYNTRAPPMP,I do not need it anymore,154
MYNTRAPPMP,It did not look good on me,453
MYNTRAPPMP,Missing Product,1
MYNTRAPPMP,Other Brand,1
MYNTRAPPMP,Others,2
MYNTRAPPMP,Primary packaging was damaged,1
MYNTRAPPMP,Product image was better than the actual product,271
MYNTRAPPMP,Product looked old,192
MYNTRAPPMP,Product was damaged,2
MYNTRAPPMP,Product was dirty and had stains,53
MYNTRAPPMP,Received a poor quality product,500
MYNTRAPPMP,Return expected on panel,285
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,40
MYNTRAPPMP,Size is too Large,934
MYNTRAPPMP,Size is too Small,1138
MYNTRAPPMP,undefined,2
MYNTRAPPMP,Wrong size was delivered,27
NYKAA,Change of mind - Don't need it anymore,1
NYKAA,Didn't like the quality of product,1
NYKAA_COM,Change of mind - Don't need it anymore,2
NYKAA_COM,Didn't like the quality of product,2
NYKAA_COM,Product didn't fit - Too Small,2
NYKAA_COM,Received wrong product - Wrong item sent,1
NYKAA_COM,Return expected on panel,1
NYKAA_FASHION,Change of mind - Don't need it anymore,27
NYKAA_FASHION,Change of mind - Not As Expected,1
NYKAA_FASHION,Didn't like the quality of product,97
NYKAA_FASHION,Emergency - without QC,2
NYKAA_FASHION,Product didn't fit- Too Large,76
NYKAA_FASHION,Product didn't fit- Too Small,99
NYKAA_FASHION,Product is Missing,3
NYKAA_FASHION,Received damaged/ defective product,6
NYKAA_FASHION,Received wrong product- Wrong item sent,10
NYKAA_FASHION,Received wrong product- Wrong size sent,5
NYKAA_FASHION,Return expected on panel,6
SHOP101,Return expected on panel,6
SHOPIFY,,157
SHOPIFY, I would like to return and get a refund for my recent order,1
SHOPIFY,"Button has come out, Not Functioning",1
SHOPIFY,Color/style not as per website,1
SHOPIFY,damage Product,1
SHOPIFY,Damaged Product,60
SHOPIFY,Defective light,1
SHOPIFY,Delivered by mistake,11
SHOPIFY,Device Damaged,1
SHOPIFY,Did not fit,17
SHOPIFY,Did not like the quality,3
SHOPIFY,Do not need anymore/Gift,1
SHOPIFY,gc,10
SHOPIFY,I am not satisfied with the watch get up and I want to return it. ,1
SHOPIFY,Instead of mahogany received Lemongrass,1
SHOPIFY,"is the return because I changed model. So, please pickup the parcel.",1
SHOPIFY,I’ve ordered timex watch ang I’ve got damaged piece.The glass was broken.So I want to return it.Help me with same ,1
SHOPIFY,Leaked,2
SHOPIFY,manifacture date not mentioned ,1
SHOPIFY,Missing,13
SHOPIFY,Missing item,1
SHOPIFY,missing prduct,1
SHOPIFY,Missing Product,6
SHOPIFY,Need Rose kit,1
SHOPIFY,No Mist,1
SHOPIFY,Not getting fragrance,1
SHOPIFY,Not happy with the fragrance,3
SHOPIFY,not satisfied,3
SHOPIFY,Not satisfied with the product,5
SHOPIFY,Not Satisfied with the Product Quality,100
SHOPIFY,Others,2
SHOPIFY,Product too heavy,28
SHOPIFY,Product too small,30
SHOPIFY,Re: Order received but item not working by day 3,1
SHOPIFY,Received wrong style/size,6
SHOPIFY,REFUND ,150
SHOPIFY,Return pick up cancelled,6
SHOPIFY,sales return,2
SHOPIFY,Size Issue,13
SHOPIFY,Size not as per size chart,11
SHOPIFY,Smells Like pinapple,3
SHOPIFY,Store Credit,22
SHOPIFY,undefined,33
SHOPIFY,Wrong Product,25
SNAPDEAL,,2
SNAPDEAL,Return expected on panel,45
TATACLIQ,,3
TATACLIQ,FMP800,1
TATACLIQ,MAP100,1
TATACLIQ,MAP200,5
TATACLIQ,MAP300,1
TATACLIQ,MAP700,1
TATACLIQ,Return expected on panel,67
TATACLIQ,WAP200,1
TATA_CLIQ,,3
TATA_CLIQ,Return expected on panel,13
AJIO_OMNI,Return expected on panel,1195
AMAZON_EASYSHIP,Accidental order,2
AMAZON_EASYSHIP,Different from website description,7
AMAZON_EASYSHIP,Different from what was ordered,20
AMAZON_EASYSHIP,Incompatible or not useful for intended purpose,1
AMAZON_EASYSHIP,Item not as shown by photo on website,2
AMAZON_EASYSHIP,No longer needed/wanted,2
AMAZON_EASYSHIP,Ordered wrong style/size/color,1
AMAZON_EASYSHIP,Performance or quality not adequate,7
AMAZON_EASYSHIP,Style not as expected,6
AMAZON_EASYSHIP,Too large,5
AMAZON_EASYSHIP,Too small,28
AMAZON_FBA_IN,NOT_AS_DESCRIBED,1
AMAZON_FBA_IN,SWITCHEROO,4
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,34
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,14
AMAZON_FLEX_API,,215
AMAZON_FLEX_API,Accidental order,9
AMAZON_FLEX_API,Better price available,3
AMAZON_FLEX_API,Damaged due to inappropriate packaging,13
AMAZON_FLEX_API,Damaged during shipping,7
AMAZON_FLEX_API,Damaged Product,18
AMAZON_FLEX_API,Defective/Does not work properly,55
AMAZON_FLEX_API,Did not like color,19
AMAZON_FLEX_API,Different from website description,3
AMAZON_FLEX_API,Different from what was ordered,58
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,24
AMAZON_FLEX_API,Item not as shown by photo on website,1
AMAZON_FLEX_API,Missing or loose stone,2
AMAZON_FLEX_API,Missing parts or accessories,7
AMAZON_FLEX_API,No longer needed/wanted,18
AMAZON_FLEX_API,Ordered wrong style/size/color,5
AMAZON_FLEX_API,Performance or quality not adequate,71
AMAZON_FLEX_API,Style not as expected,44
AMAZON_FLEX_API,Too large,143
AMAZON_FLEX_API,Too small,83
AMAZON_FLEX_API,Wrong size: too large/long,3
AMAZON_FLEX_API,Wrong size: too small/short,14
AMAZON_IN_API,AMZ-PG-APP-STYLE,4
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,15
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,34
AMAZON_IN_API,AMZ-PG-BAD-DESC,3
AMAZON_IN_API,AMZ-PG-MISORDERED,1
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,2
AMAZON_IN_API,CR-DEFECTIVE,7
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-MISSING_PARTS,1
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,7
AMAZON_IN_API,CR-SWITCHEROO,8
AMAZON_IN_API,CR-UNWANTED_ITEM,5
AMAZON_IN_API,DID_NOT_LIKE_COLOR,7
AMAZON_IN_API,NOT_AS_PHOTO,1
AMAZON_US_API,AMZ-PG-APP-STYLE,1
CRED,Defective item,12
CRED,Found better price elsewhere,5
CRED,I got a wrong product delivered,1
CRED,I have issues with quality,1
CRED,Incorrect product,28
CRED,MRP printed on the product is different,1
CRED,"Only product is damaged, shipping box is OK",3
CRED,Product received is different from the image shown,29
CRED,Return expected on panel,7
FIRSTCRY,Bought By Mistake,5
FIRSTCRY,Damaged Item(s) Received,1
FIRSTCRY,Exchange with Different Color,2
FIRSTCRY,Item(s) Arrived Too Late,2
FIRSTCRY,No Longer Needed,7
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,63
FIRSTCRY,Size Issue,182
FIRSTCRY,Wrong Item(s) Received,2
FLIPKART,,1
FLIPKART,ACCESSORY_DEFECTIVE,3
FLIPKART,COLOR_SIZE_ISSUE,1
FLIPKART,COLOR_STYLE_ISSUES,82
FLIPKART,CUSTOMER_REMORSE,142
FLIPKART,Damaged Product,3
FLIPKART,DAMAGED_PRODUCT,104
FLIPKART,DEAD_ON_ARRIVAL,4
FLIPKART,DEFECTIVE_PRODUCT,79
FLIPKART,FMPR0549434684,1
FLIPKART,ITEM_NOT_AS_DESCRIBED,50
FLIPKART,MISSHIPMENT,174
FLIPKART,MISSING_ITEM,37
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,13
FLIPKART,QUALITY_ISSUE,25
FLIPKART,QUALITY_ISSUES,478
FLIPKART,SIZE_FIT_ISSUES,1228
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,7
FLIPKART,STYLE_FIT_ISSUE,1
FLIPKART_FA,Return expected on panel,23
GLOWROAD,Return expected on panel,166
HYPD,,1
HYPD,undefined,3
JIOMART3P,Return expected on panel,33
LIMEROAD,Return expected on panel,33
MEESHO,,5
MEESHO,null null,1370
MIRRAW,Return expected on panel,4
MYNTRAPPMP,,5
MYNTRAPPMP,Color is different,276
MYNTRAPPMP,Defective product was delivered,99
MYNTRAPPMP,Delivery was delayed ,28
MYNTRAPPMP,Design is different,111
MYNTRAPPMP,Different product was delivered,134
MYNTRAPPMP,Found a better price on Myntra,65
MYNTRAPPMP,Found a better price outside Myntra,39
MYNTRAPPMP,Generic Return Reason,17
MYNTRAPPMP,I did not like the fit,1481
MYNTRAPPMP,I do not need it anymore,242
MYNTRAPPMP,It did not look good on me,600
MYNTRAPPMP,Leakage issues,5
MYNTRAPPMP,Product image was better than the actual product,372
MYNTRAPPMP,Product looked old,301
MYNTRAPPMP,Product was dirty and had stains,58
MYNTRAPPMP,Received a poor quality product,683
MYNTRAPPMP,Return expected on panel,447
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,51
MYNTRAPPMP,Size is too Large,1347
MYNTRAPPMP,Size is too Small,1479
MYNTRAPPMP,Wrong size was delivered,49
NYKAA,Change of mind - Don't need it anymore,1
NYKAA,Did not like the product,1
NYKAA,Didn't like the quality of product,2
NYKAA,Incomplete Combo,1
NYKAA,Product didn't fit - Too Small,4
NYKAA,Received wrong product - Wrong item sent,1
NYKAA_COM,Change of mind - Don't need it anymore,3
NYKAA_COM,Change of Mind(Size Issue),1
NYKAA_COM,Didn't like the quality of product,4
NYKAA_COM,Incomplete Combo,1
NYKAA_COM,Not As Expected,2
NYKAA_COM,Product didn't fit - Too Large,2
NYKAA_COM,Product didn't fit - Too Small,3
NYKAA_COM,Received Damaged Product,6
NYKAA_COM,Received damaged/defective product,1
NYKAA_COM,Received Wrong Product,3
NYKAA_COM,Received wrong product - Wrong item sent,2
NYKAA_COM,Return expected on panel,32
NYKAA_COM,undefined,1
NYKAA_COM,Unsealed Product,1
NYKAA_FASHION,,1
NYKAA_FASHION,28449412679211,1
NYKAA_FASHION,Change of mind - Don't need it anymore,18
NYKAA_FASHION,Didn't like the quality of product,39
NYKAA_FASHION,Product didn't fit- Too Large,55
NYKAA_FASHION,Product didn't fit- Too Small,85
NYKAA_FASHION,Product is Missing,1
NYKAA_FASHION,Received damaged/ defective product,8
NYKAA_FASHION,Received wrong product- Wrong item sent,12
NYKAA_FASHION,Received wrong product- Wrong size sent,4
NYKAA_FASHION,Return expected on panel,2
SHOPIFY,,68
SHOPIFY,19041542728490,1
SHOPIFY,19041542883886,1
SHOPIFY,CANCELLED ON CRM CANCELATION ,1
SHOPIFY,CANCELLED ON CRM CONFIRMATION,5
SHOPIFY,Customer asked for return,10
SHOPIFY,CUSTOMER CANCEL BEFORE PICKUP.,1
SHOPIFY,Customer return,2
SHOPIFY,Defect in colour.,1
SHOPIFY,Defective,14
SHOPIFY,Did not like the product.,2
SHOPIFY,Does not fit,42
SHOPIFY,Fitting Issue,1
SHOPIFY,I changed my mind,19
SHOPIFY,I do not like it ,84
SHOPIFY,I Dont Like It & Want Something Else in Exchange,8
SHOPIFY,I have ordered the wrong product,2
SHOPIFY,Incorrect Item Ordered,11
SHOPIFY,Looks different to image on site,1
SHOPIFY,Other,10
SHOPIFY,other reason,1
SHOPIFY,Others,10
SHOPIFY,Packing issue.,8
SHOPIFY,Poor Quality or Faulty,5
SHOPIFY,quality issue,1
SHOPIFY,RETURN ,37
SHOPIFY,size is too large,3
SHOPIFY,size is too small,19
SHOPIFY,Size issue ,12
SHOPIFY,Size issue.,12
SHOPIFY,Size or fit issues,28
SHOPIFY,Size Too Big,21
SHOPIFY,Size Too Small,30
SHOPIFY,undefined,16
SHOPIFY,Want to get another size,60
SNAPDEAL,Color_did_not_look_good_,1
SNAPDEAL,Design_did_not_look_good,1
SNAPDEAL,Design_looks_different_from_Image,2
SNAPDEAL,Fabric_not_good,3
SNAPDEAL,i_didnt_get_what_i_ordered,2
SNAPDEAL,i_have_an_issue_with_size_fit,2
SNAPDEAL,Poor_Stitching,2
SNAPDEAL,received_a_different_item,5
SNAPDEAL,Size_too_Large,2
TATACLIQ,,1
TATACLIQ,Return expected on panel,35
TATA_CLIQ,Return expected on panel,3
AJIO_OMNI,,7
AJIO_OMNI,Return expected on panel,5790
AJIO_OMNI,undefined,8
AMAZON_EASYSHIP,Did not like color,2
AMAZON_EASYSHIP,Different from what was ordered,1
AMAZON_EASYSHIP,Item not as shown by photo on website,2
AMAZON_EASYSHIP,No longer needed/wanted,3
AMAZON_EASYSHIP,Performance or quality not adequate,4
AMAZON_EASYSHIP,Style not as expected,3
AMAZON_EASYSHIP,Too large,12
AMAZON_EASYSHIP,Too small,26
AMAZON_FBA_IN,APPAREL_TOO_LARGE,11
AMAZON_FBA_IN,APPAREL_TOO_SMALL,6
AMAZON_FBA_IN,DEFECTIVE,11
AMAZON_FBA_IN,FOUND_BETTER_PRICE,5
AMAZON_FBA_IN,MISSING_PARTS,1
AMAZON_FBA_IN,NOT_AS_DESCRIBED,3
AMAZON_FBA_IN,NOT_COMPATIBLE,12
AMAZON_FBA_IN,NO_REASON_GIVEN,3
AMAZON_FBA_IN,ORDERED_WRONG_ITEM,12
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,24
AMAZON_FBA_IN,SWITCHEROO,4
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,77
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,8
AMAZON_FBA_IN,UNWANTED_ITEM,15
AMAZON_FLEX_API,Accidental order,22
AMAZON_FLEX_API,Better price available,3
AMAZON_FLEX_API,Damaged due to inappropriate packaging,16
AMAZON_FLEX_API,Damaged during shipping,1
AMAZON_FLEX_API,Damaged Product,3
AMAZON_FLEX_API,Defective/Does not work properly,46
AMAZON_FLEX_API,Did not like color,42
AMAZON_FLEX_API,Different from website description,11
AMAZON_FLEX_API,Different from what was ordered,78
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,33
AMAZON_FLEX_API,Item not as shown by photo on website,9
AMAZON_FLEX_API,Missed estimated delivery date,4
AMAZON_FLEX_API,Missing parts or accessories,7
AMAZON_FLEX_API,Missing Product,2
AMAZON_FLEX_API,No longer needed/wanted,31
AMAZON_FLEX_API,Ordered wrong style/size/color,6
AMAZON_FLEX_API,Performance or quality not adequate,217
AMAZON_FLEX_API,Saleable,18
AMAZON_FLEX_API,Style not as expected,87
AMAZON_FLEX_API,Too large,255
AMAZON_FLEX_API,Too small,196
AMAZON_IN_API,,3
AMAZON_IN_API,AMZ-PG-APP-STYLE,43
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,57
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,69
AMAZON_IN_API,AMZ-PG-BAD-DESC,2
AMAZON_IN_API,AMZ-PG-MISORDERED,2
AMAZON_IN_API,BAD_INVENTORY,1
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,3
AMAZON_IN_API,CR-DAMAGED_BY_FC,3
AMAZON_IN_API,CR-DEFECTIVE,8
AMAZON_IN_API,CR-EXTRA_ITEM,1
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-MISSING_PARTS,4
AMAZON_IN_API,CR-NOT_COMPATIBLE,3
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,36
AMAZON_IN_API,CR-SWITCHEROO,29
AMAZON_IN_API,CR-UNWANTED_ITEM,2
AMAZON_IN_API,DID_NOT_LIKE_COLOR,3
AMAZON_IN_API,NEVER_ARRIVED,3
AMAZON_IN_API,NOT_AS_PHOTO,6
ANS_COMMERCE,Wrong product,2
BEWAKOOF,"Did not like product finishing (Loose thread, loose buttons etc)",1
BEWAKOOF,It did not look good on me,2
BEWAKOOF,Manufacturing Defect,1
BEWAKOOF,Not satisfied with product quality,2
BEWAKOOF,Other (Please Specify),1
BEWAKOOF,Return expected on panel,2
BEWAKOOF,Wrong Product Delivered,1
CRED,,8
CRED,Defective item,14
CRED,Found better price elsewhere,12
CRED,I have issues with price,1
CRED,Incorrect product,61
CRED,Missing items,2
CRED,MRP printed on the product is different,2
CRED,"Only product is damaged, shipping box is OK",6
CRED,Product received is different from the image shown,30
FIRSTCRY,All Product Ok,3
FIRSTCRY,Bought By Mistake,10
FIRSTCRY,Do Not Want / Like,1
FIRSTCRY,No Longer Needed,8
FIRSTCRY,Not Satisfied with Item(s) Size / Quality / Performance,9
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,91
FIRSTCRY,Product Pricing Related Concern,3
FIRSTCRY,Return expected on panel,200
FIRSTCRY,Size Issue,158
FLIPKART,,79
FLIPKART,ACCESSORY_DEFECTIVE,1
FLIPKART,COLOR_SIZE_ISSUE,18
FLIPKART,COLOR_STYLE_ISSUES,4
FLIPKART,CUSTOMER_REMORSE,214
FLIPKART,Damaged Product,2
FLIPKART,DAMAGED_PRODUCT,109
FLIPKART,DEAD_ON_ARRIVAL,3
FLIPKART,DEFECTIVE_PRODUCT,23
FLIPKART,Incomplete Product,1
FLIPKART,ITEM_NOT_AS_DESCRIBED,2
FLIPKART,MISSHIPMENT,161
FLIPKART,MISSING_ITEM,35
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,38
FLIPKART,QUALITY_ISSUE,43
FLIPKART,QUALITY_ISSUES	,1
FLIPKART,QUALITY_ISSUES,859
FLIPKART,Return To Origin,1
FLIPKART,SIZE_FIT_ISSUES,1527
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,15
FLIPKART,STYLE_FIT_ISSUE,33
FLIPKART,undefined,23
FLIPKART_FA,Return expected on panel,3
GLOWROAD,Return expected on panel,135
JIOMART3P,,1
JIOMART3P,Incomplete Product,2
JIOMART3P,Return expected on panel,5
LIMEROAD,Return expected on panel,26
MAGENTO2,SI,8
MEESHO,,1
MEESHO,null null,342
MIRRAW,Product not given by RM team,1
MYNTRAPPMP,,5
MYNTRAPPMP,Color is different,422
MYNTRAPPMP,Defective product was delivered,170
MYNTRAPPMP,Delivery was delayed ,40
MYNTRAPPMP,Design is different,159
MYNTRAPPMP,Different product was delivered,192
MYNTRAPPMP,Found a better price on Myntra,82
MYNTRAPPMP,Found a better price outside Myntra,88
MYNTRAPPMP,Generic Return Reason,44
MYNTRAPPMP,I did not like the fit,2758
MYNTRAPPMP,I do not need it anymore,370
MYNTRAPPMP,It did not look good on me,901
MYNTRAPPMP,Product image was better than the actual product,646
MYNTRAPPMP,Product looked old,520
MYNTRAPPMP,Product was damaged,2
MYNTRAPPMP,Product was dirty and had stains,103
MYNTRAPPMP,Received a poor quality product,1351
MYNTRAPPMP,REFURBISH,1
MYNTRAPPMP,Return expected on panel,744
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,55
MYNTRAPPMP,Saleable,1
MYNTRAPPMP,Size is too Large,2592
MYNTRAPPMP,Size is too Small,2166
MYNTRAPPMP,undefined,1
MYNTRAPPMP,WASHING PRODUCT,1
MYNTRAPPMP,WRONG PRODUCT,1
MYNTRAPPMP,Wrong size was delivered,44
NYKAA,Product is defective,1
NYKAA,Received Damaged Product,2
NYKAA_COM,Change of mind - Don't need it anymore,1
NYKAA_COM,Didn't like the quality of product,2
NYKAA_COM,Product didn't fit - Too Large,3
NYKAA_COM,Product didn't fit- Too Small,1
NYKAA_COM,Received wrong product - Wrong size sent,1
NYKAA_COM,Return expected on panel,3
NYKAA_FASHION,All Product Ok,8
NYKAA_FASHION,Change of mind - Don't need it anymore,74
NYKAA_FASHION,Didn't like the quality of product,215
NYKAA_FASHION,Emergency - without QC,2
NYKAA_FASHION,Measurements Not as per the Size Guide,1
NYKAA_FASHION,Product didn't fit- Too Large,164
NYKAA_FASHION,Product didn't fit- Too Small,189
NYKAA_FASHION,Product is Missing,1
NYKAA_FASHION,Received damaged/ defective product,24
NYKAA_FASHION,Received wrong product- Wrong item sent,20
NYKAA_FASHION,Received wrong product- Wrong size sent,6
NYKAA_FASHION,Return expected on panel,46
SHOPIFY,,263
SHOPIFY, REFURBISH,1
SHOPIFY,All Product Ok,11
SHOPIFY,Cancel request.,3
SHOPIFY,cancelled by customer,1
SHOPIFY,Changed my mind,6
SHOPIFY,Cx asked to cancel,3
SHOPIFY,Cx not Reponding,3
SHOPIFY,Damaged Product,3
SHOPIFY,Damaged Product Received,10
SHOPIFY,Defective/damaged product received,4
SHOPIFY,Didn't like the fabric quality,18
SHOPIFY,Didn't like the fit,71
SHOPIFY,Different color received,1
SHOPIFY,Dont like the fit of the product.,13
SHOPIFY,Dont like the look of the product,3
SHOPIFY,DTO,6
SHOPIFY,Exchnage ,1
SHOPIFY,Expired Product Delivered,1
SHOPIFY,i do not like the product,657
SHOPIFY,i received a defective item,49
SHOPIFY,Incomplete Product / Item,5
SHOPIFY,Item is not as per the image/description,7
SHOPIFY,Leaked,1
SHOPIFY,missing,2
SHOPIFY,not as  expected,1
SHOPIFY,not satified,1
SHOPIFY,Not satisfied,8
SHOPIFY,NSZ,5
SHOPIFY,OLD PRODUCT,1
SHOPIFY,Ordered by Mistake,13
SHOPIFY,Other,25
SHOPIFY,Others (please add details in the note section),2
SHOPIFY,PR Order ,13
SHOPIFY,product looks different from website,227
SHOPIFY,Product not as described,1
SHOPIFY,Product Quality,4
SHOPIFY,product quality issue,227
SHOPIFY,Quality Concern,5
SHOPIFY,QUALITY NOT AS EXPECTED,1
SHOPIFY,Received a poor quality product,4
SHOPIFY,REFURBISH,2
SHOPIFY,Return Freebie,1
SHOPIFY,RTO,7
SHOPIFY,Saleable,6
SHOPIFY,Size Concern,18
SHOPIFY,Size is too Large,503
SHOPIFY,size is too small,1087
SHOPIFY,Size issue,31
SHOPIFY,SIZE IUESSSE,1
SHOPIFY,Strap Missing,1
SHOPIFY,The customer is saying its the size issue he is measuring the product with scale	,1
SHOPIFY,the size and there is no rubber grip on the bar.,1
SHOPIFY,undefined,5
SHOPIFY,Want Different Variant of Same Product,1
SHOPIFY,wrong item received,59
SHOPIFY,wrong product,2
SHOPIFY,Wrong Product Received,10
SHOPIFY,Wrong size received,5
SHOPIFY,wrong size shipped,44
SNAPDEAL,Button_Zipper_Issue,3
SNAPDEAL,Color_did_not_look_good_,1
SNAPDEAL,Design_did_not_look_good,2
SNAPDEAL,Design_looks_different_from_Image,1
SNAPDEAL,Fabric_not_good,13
SNAPDEAL,i_didnt_get_what_i_ordered,1
SNAPDEAL,i_dont_like_the_item,10
SNAPDEAL,i_have_an_issue_with_size_fit,16
SNAPDEAL,Partial_Order_Received_By_Customer,2
SNAPDEAL,Poor_Stitching,1
SNAPDEAL,received_a_different_item,5
SNAPDEAL,Saleable,1
SNAPDEAL,Same_product_but_inaccurate_description,2
SNAPDEAL,Size_too_Large,21
SNAPDEAL,Size_too_Small_,5
SNAPDEAL,Stitching_Defected,1
SNAPDEAL,the_item_is_not_working_properly,3
SNAPDEAL,unhappy_with_material_quality,3
TATACLIQ,,2
TATACLIQ,AMP100,1
TATACLIQ,AWP101,1
TATACLIQ,AWP500,1
TATACLIQ,MAP100,1
TATACLIQ,MAP200,1
TATACLIQ,MAP600,2
TATACLIQ,MAP700,1
TATACLIQ,REFURBISH,1
TATACLIQ,Return expected on panel,84
TATACLIQ,WAP200,3
TATACLIQ,WAP600,1
WOOCOMMERCE,,1
WOOCOMMERCE,Color Issue,5
WOOCOMMERCE,Customer Preference Issue,12
WOOCOMMERCE,Other's,1
WOOCOMMERCE,Quality & Color Issue,3
WOOCOMMERCE,Quality & Size issue,7
WOOCOMMERCE,Quality Issue,11
WOOCOMMERCE,Size Issue,369
AJIO_OMNI,Return expected on panel,2191
AJIO_OMNI,Self returns from customer  #DTDC H45519379,2
AJIO_OMNI,Wrong Size,1
AMAZON_EASYSHIP,Better price available,1
AMAZON_EASYSHIP,Damaged due to inappropriate packaging,2
AMAZON_EASYSHIP,Defective/Does not work properly,3
AMAZON_EASYSHIP,Different from website description,1
AMAZON_EASYSHIP,Different from what was ordered,1
AMAZON_EASYSHIP,Incompatible or not useful for intended purpose,2
AMAZON_EASYSHIP,No longer needed/wanted,2
AMAZON_EASYSHIP,Performance or quality not adequate,2
AMAZON_FBA_IN,APPAREL_STYLE,4
AMAZON_FBA_IN,APPAREL_TOO_LARGE,2
AMAZON_FBA_IN,APPAREL_TOO_SMALL,5
AMAZON_FBA_IN,DAMAGED_BY_FC,3
AMAZON_FBA_IN,DEFECTIVE,16
AMAZON_FBA_IN,MISSING_PARTS,2
AMAZON_FBA_IN,NOT_COMPATIBLE,2
AMAZON_FBA_IN,ORDERED_WRONG_ITEM,1
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,6
AMAZON_FBA_IN,SWITCHEROO,3
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,34
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,5
AMAZON_FBA_IN,UNWANTED_ITEM,2
AMAZON_FLEX_API,,8
AMAZON_FLEX_API,1 QTY SWITCHROO 1QTY MISSING,1
AMAZON_FLEX_API,Accidental order,22
AMAZON_FLEX_API,Better price available,4
AMAZON_FLEX_API,CUSTOMER RETURN,1
AMAZON_FLEX_API,DAMAGE PRODUCT,1
AMAZON_FLEX_API,Damaged due to inappropriate packaging,7
AMAZON_FLEX_API,Damaged during shipping,10
AMAZON_FLEX_API,Damaged Product,1
AMAZON_FLEX_API,Defective/Does not work properly,68
AMAZON_FLEX_API,Did not like color,33
AMAZON_FLEX_API,Different from website description,10
AMAZON_FLEX_API,Different from what was ordered,80
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,24
